id,Planta,Ascensor,EXT-INT,titulo,localización,precio,superficie_m2,habitaciones,baños,terraza,estado,armarios_empotrados,orientacion,año_construccion,calefaccion,aire_acondicionado,direccion,distrito,municipio,zona
103390046,Bajo , No,Exterior,Alquiler de piso en calle del Rey Francisco,Argüelles,2000,90,3.0,2.0,False,Segunda mano/buen estado,True,Sur,,Bomba de frío/calor,True,Calle del Rey Francisco,Distrito Moncloa,"Madrid capital, Madrid",
103390046,Bajo , No,Exterior,Alquiler de piso en calle del Rey Francisco,Argüelles,2000,90,3.0,2.0,False,Segunda mano/buen estado,True,Sur,,Bomba de frío/calor,True,Calle del Rey Francisco,Distrito Moncloa,"Madrid capital, Madrid",
108283671,Bajo , No,Exterior,"Alquiler de piso en calle San Martín de Porres, 14",Ciudad Universitaria,2350,54,,,False,Segunda mano/buen estado,True,,,,True,"Calle San Martín de Porres, 14",Distrito Moncloa,"Madrid capital, Madrid",
107987621,Bajo , No,Exterior,Alquiler de piso en Ciudad Universitaria,Moncloa,1450,70,,,True,Segunda mano/buen estado,True,Norte,,,True,,Distrito Moncloa,"Madrid capital, Madrid",
106966981,Bajo , No,Exterior,Alquiler de piso en Aravaca,Moncloa,1150,80,,,False,Segunda mano/buen estado,True,,,,False,,Distrito Moncloa,"Madrid capital, Madrid",
108210129,Bajo , No,Exterior,"Alquiler de piso en avenida de Luis García Cereceda, 7",La Finca,8000,230,4.0,4.0,True,Segunda mano/buen estado,True,Sur,2024.0,,True,,Distrito Zona Prado de Somosaguas - La Finca,Pozuelo de Alarcón,"Zona noroeste, Madrid"
108585874,Bajo , No,Exterior,Alquiler de piso en avenida Monte Gancedo,La Cabaña,1200,35,,,False,Segunda mano/buen estado,True,,,Gas,False,,Distrito Urbanizaciones,Pozuelo de Alarcón,"Zona noroeste, Madrid"
103727022,Bajo , No,Exterior,Alquiler de piso en avenida de Menéndez Pelayo,Niño Jesús,2200,66,2.0,2.0,False,Segunda mano/buen estado,True,Sur,2024.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
104173668,Bajo , No,Exterior,Alquiler de piso en avenida de Menéndez Pelayo,Niño Jesús,1600,56,,,False,Segunda mano/buen estado,True,,2024.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
108296768,Bajo , No,Exterior,Alquiler de piso en Estrella,Retiro,2300,95,2.0,,False,Segunda mano/buen estado,False,,1974.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
108616860,Bajo , No,Interior,Alquiler de piso en avenida de Menéndez Pelayo,Niño Jesús,1600,56,,,False,Segunda mano/buen estado,True,Sur,2024.0,Gasoil,True,,Distrito Retiro,"Madrid capital, Madrid",
108331671,Bajo , No,Exterior,Alquiler de piso en Niño Jesús,Retiro,1600,50,,2.0,False,Segunda mano/buen estado,False,,,Eléctrica,False,,Distrito Retiro,"Madrid capital, Madrid",
108620242,Bajo , No,Interior,Alquiler de piso en avenida de Menéndez Pelayo,Niño Jesús,1600,55,,,False,Segunda mano/buen estado,True,Este,2024.0,Gas,True,,Distrito Retiro,"Madrid capital, Madrid",
107743919,Bajo , No,Exterior,Alquiler de piso en avenida de Menéndez Pelayo,Niño Jesús,1600,55,,,False,Segunda mano/buen estado,True,Sur,2024.0,,True,,Distrito Retiro,"Madrid capital, Madrid",
105667821,Bajo , No,Interior,Alquiler de piso en calle de Juan de Urbieta,Pacífico,1290,48,2.0,,True,Segunda mano/buen estado,True,,1945.0,Gas natural,False,Calle de Juan de Urbieta,Distrito Retiro,"Madrid capital, Madrid",
107635668,Bajo , No,Exterior,Alquiler de piso en calle de Narciso Serra,Pacífico,2350,105,2.0,2.0,False,Segunda mano/buen estado,True,Sur,1950.0,Gas natural,True,Calle de Narciso Serra,Distrito Retiro,"Madrid capital, Madrid",
106463278,Bajo , No,Exterior,"Alquiler de piso en paseo de la Reina Cristina, 1",Jerónimos,3700,87,4.0,2.0,False,Segunda mano/buen estado,False,,,,True,,Distrito Retiro,"Madrid capital, Madrid",
107413692,Bajo , No,Exterior,Alquiler de dúplex en calle de Jesús Aprendiz,Niño Jesús,2900,150,3.0,3.0,False,Segunda mano/buen estado,True,Oeste,1975.0,Gas natural,True,Calle de Jesús Aprendiz,Distrito Retiro,"Madrid capital, Madrid",
108100203,Bajo , No,Exterior,Alquiler de piso en calle Vitoria,La Chopera,3800,100,,,True,Segunda mano/buen estado,True,Sur,,Gas natural,False,Calle Vitoria,Distrito La Chopera,Las Rozas de Madrid,"Zona noroeste, Madrid"
106028630,Bajo , No,Interior,Alquiler de dúplex en calle de Don Ramón de la Cruz,Goya,2795,98,2.0,2.0,False,Segunda mano/buen estado,True,,,Gas natural,True,Calle de Don Ramón de la Cruz,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98139888,Bajo , No,Interior,"Alquiler de piso en calle de Padilla, 37",Lista,4050,120,2.0,2.0,False,Segunda mano/buen estado,True,,,,True,"Calle de Padilla, 37",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98996624,Bajo , No,Interior,Alquiler de piso en calle del Conde de Peñalver,Goya,1550,68,2.0,,False,Segunda mano/buen estado,False,,,Eléctrica,False,Calle del Conde de Peñalver,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104287885,Bajo , No,Exterior,Alquiler de piso en calle del General Oráa,Lista,2555,80,2.0,2.0,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
104287885,Bajo , No,Exterior,Alquiler de piso en calle del General Oráa,Lista,2555,80,2.0,2.0,False,Segunda mano/buen estado,True,,,Eléctrica,True,Calle del General Oráa,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
105991456,Bajo , No,Exterior,Alquiler de piso en Goya,Barrio de Salamanca,7500,202,3.0,3.0,True,Segunda mano/buen estado,False,,1935.0,,False,,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
100108883,Bajo , No,Exterior,"Alquiler de piso en calle de Ardemans, 58",Guindalera,2160,61,,,False,Segunda mano/buen estado,True,,,,True,"Calle de Ardemans, 58",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
98884870,Bajo , No,Interior,"Alquiler de piso en calle Fundadores, 21",Fuente del Berro,920,41,,,True,Segunda mano/buen estado,False,Norte,,Eléctrica,False,"Calle Fundadores, 21",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108601500,Bajo , No,Interior,Alquiler de estudio en calle de Coslada s/n,Guindalera,790,30,,,True,Segunda mano/buen estado,False,,,Eléctrica,True,Calle de Coslada s/n,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108601500,Bajo , No,Interior,Alquiler de estudio en calle de Coslada s/n,Guindalera,790,30,,,True,Segunda mano/buen estado,False,,,Eléctrica,True,Calle de Coslada s/n,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
107585460,Bajo , No,Exterior,Alquiler de piso en calle de Almería,Fuente del Berro,1950,80,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,,False,Calle de Almería,Distrito Barrio de Salamanca,"Madrid capital, Madrid",
95017694,Bajo , No,Interior,"Alquiler de piso en calle de Hermosilla, 71",Goya,1150,65,2.0,,False,Segunda mano/buen estado,True,,1970.0,Gas natural,False,"Calle de Hermosilla, 71",Distrito Barrio de Salamanca,"Madrid capital, Madrid",
108654650,Bajo , No,Interior,"Alquiler de piso en calle de Teruel, 40",Cuatro Caminos,1085,35,,,False,Segunda mano/buen estado,True,,,Eléctrica,True,"Calle de Teruel, 40",Distrito Tetuán,"Madrid capital, Madrid",
108166130,Bajo , No,Exterior,Alquiler de estudio en avenida del Presidente Carmona,Cuatro Caminos,1550,55,,,False,Segunda mano/buen estado,True,Este,1950.0,Eléctrica,True,,Distrito Tetuán,"Madrid capital, Madrid",
107116570,Bajo , No,Exterior,Alquiler de piso en calle de los Geranios,Ventilla-Almenara,900,25,,,False,Segunda mano/buen estado,True,,1965.0,,True,Calle de los Geranios,Distrito Tetuán,"Madrid capital, Madrid",
107116481,Bajo , No,Exterior,Alquiler de piso en calle de los Geranios,Ventilla-Almenara,1000,30,,,False,Segunda mano/buen estado,True,,1965.0,,True,Calle de los Geranios,Distrito Tetuán,"Madrid capital, Madrid",
103787668,Bajo , No,Exterior,Alquiler de dúplex en calle de Vicente Gaceo,Ventilla-Almenara,2200,85,,2.0,False,Segunda mano/buen estado,True,Oeste,,,True,Calle de Vicente Gaceo,Distrito Tetuán,"Madrid capital, Madrid",
108683565,Bajo , No,Interior,"Alquiler de piso en calle de las Margaritas, 15",Berruguete,925,40,2.0,,False,Segunda mano/buen estado,True,,,Eléctrica,True,"Calle de las Margaritas, 15",Distrito Tetuán,"Madrid capital, Madrid",
82275654,Bajo , No,Exterior,"Alquiler de estudio en calle Manuela Mínguez, 1",Valdeacederas,750,24,,,True,Segunda mano/buen estado,False,Sur,,,False,"Calle Manuela Mínguez, 1",Distrito Tetuán,"Madrid capital, Madrid",
107729036,Bajo , No,Exterior,Alquiler de piso en calle del Aligustre,Valdeacederas,2500,120,3.0,3.0,True,Segunda mano/buen estado,True,Sur,,,True,Calle del Aligustre,Distrito Tetuán,"Madrid capital, Madrid",
108658131,Bajo , No,Exterior,Alquiler de piso en calle de Jerónima Llorente,Bellas Vistas,3300,121,6.0,2.0,False,Segunda mano/buen estado,True,Sur,1950.0,,False,Calle de Jerónima Llorente,Distrito Tetuán,"Madrid capital, Madrid",
107665878,Bajo , No,Exterior,Alquiler de piso en Ventilla-Almenara,Tetuán,1400,65,2.0,,False,Segunda mano/buen estado,True,Sur,2022.0,,False,,Distrito Tetuán,"Madrid capital, Madrid",
100922028,Bajo , No,Exterior,Alquiler de piso en calle de Palencia,Cuatro Caminos,1200,35,,,False,Segunda mano/buen estado,False,Este,1925.0,Bomba de frío/calor,True,Calle de Palencia,Distrito Tetuán,"Madrid capital, Madrid",
100922012,Bajo , No,Exterior,Alquiler de piso en calle de Palencia,Cuatro Caminos,1500,66,2.0,,False,Segunda mano/buen estado,False,Sur,,Bomba de frío/calor,True,Calle de Palencia,Distrito Tetuán,"Madrid capital, Madrid",
108536035,Bajo , No,Exterior,Alquiler de piso en Berruguete,Tetuán,1200,44,,,False,Segunda mano/buen estado,False,Este,1970.0,,False,,Distrito Tetuán,"Madrid capital, Madrid",
108552012,Bajo , No,Exterior,Alquiler de estudio en avenida del Presidente Carmona s/n,Cuatro Caminos,1650,55,,,False,Segunda mano/buen estado,True,Este,1950.0,Eléctrica,True,,Distrito Tetuán,"Madrid capital, Madrid",
99435463,Bajo , No,Exterior,Alquiler de piso en avenida del Doctor Federico Rubio y Galí,Bellas Vistas,1850,80,3.0,2.0,False,Segunda mano/buen estado,True,,,Eléctrica,True,,Distrito Tetuán,"Madrid capital, Madrid",
108669328,Bajo , No,Exterior,Alquiler de piso en calle de Nuestra Señora del Carmen,Berruguete,1100,60,2.0,,False,Segunda mano/buen estado,False,,,,False,Calle de Nuestra Señora del Carmen,Distrito Tetuán,"Madrid capital, Madrid",
108408638,Bajo , No,Exterior,"Alquiler de dúplex en calle del General Pintos, 22",Ventilla-Almenara,1150,38,,,True,Segunda mano/buen estado,False,Oeste,,Eléctrica,True,"Calle del General Pintos, 22",Distrito Tetuán,"Madrid capital, Madrid",
105628152,Bajo , No,Interior,Alquiler de estudio en calle de Carnicer,Bellas Vistas,895,25,,,False,Segunda mano/buen estado,False,Norte,,,False,Calle de Carnicer,Distrito Tetuán,"Madrid capital, Madrid",
105628152,Bajo , No,Interior,Alquiler de estudio en calle de Carnicer,Bellas Vistas,895,25,,,False,Segunda mano/buen estado,False,Norte,,,False,Calle de Carnicer,Distrito Tetuán,"Madrid capital, Madrid",
108645986,Bajo , No,Exterior,Alquiler de piso en calle de Almansa,Bellas Vistas,1490,91,2.0,2.0,False,Segunda mano/buen estado,False,,,Eléctrica,False,Calle de Almansa,Distrito Tetuán,"Madrid capital, Madrid",
107352844,Bajo , No,Interior,Alquiler de piso en avenida del Doctor Federico Rubio y Galí,Bellas Vistas,900,35,,,True,Segunda mano/buen estado,True,,1925.0,Bomba de frío/calor,True,,Distrito Tetuán,"Madrid capital, Madrid",
108502649,Bajo , No,Exterior,Alquiler de piso en paseo de la Castellana,Cuzco-Castillejos,2300,70,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,,Distrito Tetuán,"Madrid capital, Madrid",
108177328,Bajo , No,Exterior,Alquiler de piso en calle del Plátano,Valdeacederas,1090,50,,,False,Segunda mano/buen estado,True,,1967.0,Eléctrica,True,Calle del Plátano,Distrito Tetuán,"Madrid capital, Madrid",
108460169,Bajo , No,Exterior,"Alquiler de estudio en calle de los Cedros, 108",Ventilla-Almenara,1150,43,,,False,Segunda mano/buen estado,False,,,Bomba de frío/calor,True,"Calle de los Cedros, 108",Distrito Tetuán,"Madrid capital, Madrid",
108599029,Bajo , No,Exterior,"Alquiler de piso en calle de María Pedraza, 1",Bellas Vistas,2500,116,5.0,2.0,False,Segunda mano/buen estado,True,,,,False,"Calle de María Pedraza, 1",Distrito Tetuán,"Madrid capital, Madrid",
107735992,Bajo , No,Interior,"Alquiler de piso en calle de Almansa, 7",Bellas Vistas,1376,42,2.0,,False,Segunda mano/buen estado,True,,,,True,"Calle de Almansa, 7",Distrito Tetuán,"Madrid capital, Madrid",
89750014,Bajo , No,Exterior,"Alquiler de piso en calle de los Mártires de la Ventilla, 70",Ventilla-Almenara,800,45,,,True,Segunda mano/buen estado,True,Este,,Eléctrica,True,"Calle de los Mártires de la Ventilla, 70",Distrito Tetuán,"Madrid capital, Madrid",
89750014,Bajo , No,Exterior,"Alquiler de piso en calle de los Mártires de la Ventilla, 70",Ventilla-Almenara,800,45,,,True,Segunda mano/buen estado,True,Este,,Eléctrica,True,"Calle de los Mártires de la Ventilla, 70",Distrito Tetuán,"Madrid capital, Madrid",
107868057,Bajo , No,Exterior,"Alquiler de dúplex en calle del General Pintos, 22",Ventilla-Almenara,1190,38,,,True,Segunda mano/buen estado,False,Oeste,,,True,"Calle del General Pintos, 22",Distrito Tetuán,"Madrid capital, Madrid",
108650426,Bajo , No,Interior,"Alquiler de piso en calle de San Raimundo, 35",Bellas Vistas,850,37,,,True,Segunda mano/buen estado,False,Norte,1920.0,Eléctrica,False,"Calle de San Raimundo, 35",Distrito Tetuán,"Madrid capital, Madrid",
107200315,Bajo , No,Exterior,Alquiler de piso en calle de las Almortas,Valdeacederas,1200,65,,,False,Segunda mano/buen estado,False,,,Gas natural,True,Calle de las Almortas,Distrito Tetuán,"Madrid capital, Madrid",
106429775,Bajo , No,Exterior,Alquiler de piso en calle de Antonio,Ventilla-Almenara,1175,40,,,False,Segunda mano/buen estado,False,Sur,,Eléctrica,True,Calle de Antonio,Distrito Tetuán,"Madrid capital, Madrid",
106794117,Bajo , No,Exterior,"Alquiler de piso en calle de Los Molinos, 13",Berruguete,1600,60,,,True,Segunda mano/buen estado,True,Norte,2024.0,,False,"Calle de Los Molinos, 13",Distrito Tetuán,"Madrid capital, Madrid",
108007663,Bajo , No,Interior,Alquiler de piso en calle de Juan del Risco,Berruguete,1000,45,2.0,,False,Segunda mano/buen estado,True,Norte,,,True,Calle de Juan del Risco,Distrito Tetuán,"Madrid capital, Madrid",
105761999,Bajo , No,Interior,Alquiler de piso en calle Sófora,Cuzco-Castillejos,1990,120,4.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,Calle Sófora,Distrito Tetuán,"Madrid capital, Madrid",
105761999,Bajo , No,Interior,Alquiler de piso en calle Sófora,Cuzco-Castillejos,1990,120,4.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,Calle Sófora,Distrito Tetuán,"Madrid capital, Madrid",
108457333,Bajo , No,Exterior,"Alquiler de piso en calle de Jerónima Llorente, 47",Bellas Vistas,3250,120,6.0,2.0,False,Segunda mano/buen estado,False,Sur,1980.0,Eléctrica,False,"Calle de Jerónima Llorente, 47",Distrito Tetuán,"Madrid capital, Madrid",
94827586,Bajo , No,Interior,"Alquiler de piso en calle del Capitán Blanco Argibay, 44",Valdeacederas,1000,49,,,False,Segunda mano/buen estado,False,Norte,,Eléctrica,True,"Calle del Capitán Blanco Argibay, 44",Distrito Tetuán,"Madrid capital, Madrid",
104198763,Bajo , No,Interior,Alquiler de piso en calle Bravo Murillo,Bellas Vistas,1200,60,,,False,Segunda mano/buen estado,True,,1900.0,Bomba de frío/calor,True,Calle Bravo Murillo,Distrito Tetuán,"Madrid capital, Madrid",
107580020,Bajo , No,Exterior,Alquiler de piso en travesía Santiago Cordero,Valdeacederas,1480,40,2.0,,False,Segunda mano/buen estado,False,,,Eléctrica,False,,Distrito Tetuán,"Madrid capital, Madrid",
95354048,Bajo , No,Exterior,"Alquiler de dúplex en calle Gonzalo Herrero, 13",Valdeacederas,1400,75,2.0,,False,Segunda mano/buen estado,True,,,Eléctrica,True,"Calle Gonzalo Herrero, 13",Distrito Tetuán,"Madrid capital, Madrid",
108518488,Bajo , No,Interior,"Alquiler de piso en calle de Dulcinea, 11",Cuatro Caminos,1000,25,,,False,Segunda mano/buen estado,True,,,,True,"Calle de Dulcinea, 11",Distrito Tetuán,"Madrid capital, Madrid",
94827605,Bajo , No,Interior,Alquiler de piso en calle del Capitán Blanco Argibay,Valdeacederas,1070,79,,,False,Segunda mano/buen estado,False,,,Eléctrica,True,Calle del Capitán Blanco Argibay,Distrito Tetuán,"Madrid capital, Madrid",
108113333,Bajo , No,Exterior,Alquiler de estudio en calle de San Aquilino,Ventilla-Almenara,900,32,,,False,Segunda mano/buen estado,False,,,,True,Calle de San Aquilino,Distrito Tetuán,"Madrid capital, Madrid",
103646356,Bajo , No,Exterior,Alquiler de estudio en calle de la Alfalfa,Valdeacederas,1900,30,,,False,Segunda mano/buen estado,False,Norte,,,True,Calle de la Alfalfa,Distrito Tetuán,"Madrid capital, Madrid",
108593656,Bajo , No,Exterior,Alquiler de piso en calle de Santa Matilde,Bellas Vistas,1800,75,,,False,Segunda mano/buen estado,False,,1945.0,,False,Calle de Santa Matilde,Distrito Tetuán,"Madrid capital, Madrid",
98106310,Bajo , No,Exterior,"Alquiler de piso en calle Miosotis, 46",Valdeacederas,1200,54,2.0,,False,Segunda mano/buen estado,False,,,Eléctrica,False,"Calle Miosotis, 46",Distrito Tetuán,"Madrid capital, Madrid",
108338735,Bajo , No,Interior,"Alquiler de estudio en calle de las Moquetas, 26",Valdeacederas,780,25,,,True,Segunda mano/buen estado,False,Este,,,False,"Calle de las Moquetas, 26",Distrito Tetuán,"Madrid capital, Madrid",
108558726,Bajo , No,Exterior,Alquiler de dúplex en Ventilla-Almenara,Tetuán,1700,55,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,Eléctrica,True,,Distrito Tetuán,"Madrid capital, Madrid",
108558726,Bajo , No,Exterior,Alquiler de dúplex en Ventilla-Almenara,Tetuán,1700,55,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,Eléctrica,True,,Distrito Tetuán,"Madrid capital, Madrid",
108538181,Bajo , No,Interior,Alquiler de dúplex en calle de Oviedo,Cuatro Caminos,1300,57,2.0,,False,Segunda mano/buen estado,True,,,,True,Calle de Oviedo,Distrito Tetuán,"Madrid capital, Madrid",
101927541,Bajo , No,Exterior,Alquiler de dúplex en calle de Tablada,Berruguete,950,35,,2.0,False,Segunda mano/buen estado,True,,1928.0,Bomba de frío/calor,True,Calle de Tablada,Distrito Tetuán,"Madrid capital, Madrid",
107910851,Bajo , No,Exterior,"Alquiler de piso en calle de Almansa, 10",Bellas Vistas,1100,42,,,False,Segunda mano/buen estado,True,Sur,,Gas natural,False,"Calle de Almansa, 10",Distrito Tetuán,"Madrid capital, Madrid",
108363517,Bajo , No,Interior,Alquiler de dúplex en calle de Palencia,Cuatro Caminos,1250,52,,,False,Segunda mano/buen estado,False,,,,True,Calle de Palencia,Distrito Tetuán,"Madrid capital, Madrid",
108615408,Bajo , No,Exterior,"Alquiler de dúplex en calle de Tablada, 43",Berruguete,900,40,,,False,Segunda mano/buen estado,True,Este,,,True,"Calle de Tablada, 43",Distrito Tetuán,"Madrid capital, Madrid",
104770495,Bajo , No,Exterior,Alquiler de estudio en Valdeacederas,Tetuán,890,38,,,False,Segunda mano/buen estado,True,,,,True,,Distrito Tetuán,"Madrid capital, Madrid",
104770495,Bajo , No,Exterior,Alquiler de estudio en Valdeacederas,Tetuán,890,38,,,False,Segunda mano/buen estado,True,,,,True,,Distrito Tetuán,"Madrid capital, Madrid",
102307102,Bajo , No,Exterior,"Alquiler de piso en calle del Pensamiento, 10",Cuzco-Castillejos,950,29,,,False,Segunda mano/buen estado,True,,,,True,"Calle del Pensamiento, 10",Distrito Tetuán,"Madrid capital, Madrid",
106247037,Bajo , No,Interior,"Alquiler de piso en sorgo, 22",Valdeacederas,1200,58,,,True,Segunda mano/buen estado,False,,,Eléctrica,True,,Distrito Tetuán,"Madrid capital, Madrid",
107675179,Bajo , No,Exterior,"Alquiler de piso en hernani, 35",Cuatro Caminos,1200,45,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,,False,,Distrito Tetuán,"Madrid capital, Madrid",
108339496,Bajo , No,Exterior,Alquiler de piso en Bellas Vistas,Tetuán,1300,65,,2.0,False,Segunda mano/buen estado,True,,,Eléctrica,False,,Distrito Tetuán,"Madrid capital, Madrid",
108020426,Bajo , No,Exterior,"Alquiler de dúplex en Oviedo, 32",Cuatro Caminos,1550,75,2.0,2.0,False,Segunda mano/buen estado,True,,,Gas natural,True,,Distrito Tetuán,"Madrid capital, Madrid",
108339428,Bajo , No,Exterior,Alquiler de piso en Bellas Vistas,Tetuán,1200,55,,,False,Segunda mano/buen estado,True,,,Eléctrica,False,,Distrito Tetuán,"Madrid capital, Madrid",
104295343,Bajo , No,Exterior,"Alquiler de estudio en calle de Navarra, 9",Bellas Vistas,890,36,,,False,Segunda mano/buen estado,False,Oeste,,Eléctrica,False,"Calle de Navarra, 9",Distrito Tetuán,"Madrid capital, Madrid",
107301034,Bajo , No,Interior,"Alquiler de piso en calle de Juan Pantoja, 19",Bellas Vistas,1200,33,2.0,,False,Segunda mano/buen estado,False,Este,,,False,"Calle de Juan Pantoja, 19",Distrito Tetuán,"Madrid capital, Madrid",
106772254,Bajo , No,Interior,"Alquiler de estudio en calle Carolinas, 24",Bellas Vistas,800,28,,,True,Segunda mano/buen estado,True,Sur,,,False,"Calle Carolinas, 24",Distrito Tetuán,"Madrid capital, Madrid",
97119354,Bajo , No,Interior,"Alquiler de piso en calle de Dulcinea, 57",Cuatro Caminos,1500,60,,,True,Segunda mano/buen estado,True,,,,True,"Calle de Dulcinea, 57",Distrito Tetuán,"Madrid capital, Madrid",
106903669,Bajo , No,Exterior,"Alquiler de piso en calle de Ávila, 5",Cuatro Caminos,1750,75,2.0,2.0,False,Segunda mano/buen estado,True,Sur,,,True,"Calle de Ávila, 5",Distrito Tetuán,"Madrid capital, Madrid",
105897165,Bajo , No,Exterior,Alquiler de piso en calle Costa Rica,Villanueva de la Cañada,1250,35,,,False,Segunda mano/buen estado,False,,2024.0,Bomba de frío/calor,True,Calle Costa Rica,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
101831514,Bajo , No,Exterior,Alquiler de piso en calle Maestro Granados,Villanueva de la Cañada,1300,60,,2.0,True,Segunda mano/buen estado,False,,2023.0,,True,Calle Maestro Granados,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
104487222,Bajo , No,Interior,Alquiler de piso en calle Monasterio de Irache,Villanueva de la Cañada,1200,60,2.0,,False,Segunda mano/buen estado,True,Este,2024.0,,False,Calle Monasterio de Irache,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
106855597,Bajo , No,Exterior,Alquiler de piso en Villanueva de la Cañada,Villanueva de la Cañada,1100,50,,,False,Segunda mano/buen estado,True,,,,False,,Distrito Villanueva de la Cañada,,"Zona noroeste, Madrid"
104567581,Bajo , No,Exterior,Alquiler de piso en calle Santa Teresa de Jesús,Villanueva de la Cañada,1900,90,3.0,2.0,False,Segunda mano/buen estado,False,Este,,Eléctrica,True,Calle Santa Teresa de Jesús,Distrito Villanueva de la Cañada,Villanueva de la Cañada,"Zona noroeste, Madrid"
108284687,Bajo , No,Exterior,Alquiler de piso en calle de Barbastro,Arroyo de la Vega,1750,91,3.0,2.0,False,Segunda mano/buen estado,True,,,Gas natural,False,Calle de Barbastro,Distrito Arroyo de la Vega,La Moraleja,"Zona norte, Madrid"
108699982,Bajo , No,Exterior,Alquiler de piso en travesía de Bustarviejo,Miraflores de la Sierra,890,103,3.0,2.0,False,Segunda mano/buen estado,False,,2001.0,,False,,,Miraflores de la Sierra,"Zona norte, Madrid"
106318039,Bajo , No,Exterior,Alquiler de estudio en calle de El Escorial,Ensanche,750,34,,,True,Segunda mano/buen estado,False,,,Eléctrica,True,Calle de El Escorial,Distrito Ensanche,Alcobendas,"Zona norte, Madrid"
108575604,Bajo , No,Exterior,Alquiler de dúplex en calle de la Azalea,El Soto de la Moraleja,5400,350,6.0,5.0,True,Segunda mano/buen estado,True,Sur,1981.0,Gas natural,True,Calle de la Azalea,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
106051893,Bajo , No,Exterior,"Alquiler de estudio en calle del Rancho, 6",Buitrago del Lozoya,750,65,,,True,Segunda mano/buen estado,True,Oeste,,,False,"Calle del Rancho, 6",,Buitrago del Lozoya,"Zona norte, Madrid"
108688821,Bajo , No,Exterior,Alquiler de estudio en Pol. Industrial norte,San Sebastián de los Reyes,890,46,,,True,Segunda mano/buen estado,False,,,,True,,Distrito Pol. Industrial norte,San Sebastián de los Reyes,"Zona norte, Madrid"
108509835,Bajo , No,Exterior,Alquiler de piso en San Agustin de Guadalix,Zona norte,1200,71,2.0,,False,Segunda mano/buen estado,True,Este,1991.0,Gas natural,False,,,,"Zona norte, Madrid"
107080824,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,4500,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107080586,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,4500,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107083252,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,4250,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107085335,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,4500,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107097159,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,5000,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107085154,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,4000,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
107083104,Bajo , No,Exterior,Alquiler de dúplex en calle del Camino Nuevo,El Soto de la Moraleja,4250,140,2.0,3.0,True,Segunda mano/buen estado,True,,,,True,Calle del Camino Nuevo,Distrito El Soto de la Moraleja,La Moraleja,"Zona norte, Madrid"
