id;Planta;Ascensor;EXT-INT
108100203;Bajo ; No;Exterior
106028630;Bajo ; No;Interior
98139888;Bajo ; No;Interior
98996624;Bajo ; No;Interior
104287885;Bajo ; No;Exterior
105991456;Bajo ; No;Exterior
100108883;Bajo ; No;Exterior
98884870;Bajo ; No;Interior
108601500;Bajo ; No;Interior
107585460;Bajo ; No;Exterior
95017694;Bajo ; No;Interior
108654650;Bajo ; No;Interior
108166130;Bajo ; No;Exterior
107116570;Bajo ; No;Exterior
107116481;Bajo ; No;Exterior
103787668;Bajo ; No;Exterior
108683565;Bajo ; No;Interior
82275654;Bajo ; No;Exterior
107729036;Bajo ; No;Exterior
108658131;Bajo ; No;Exterior
107665878;Bajo ; No;Exterior
100922028;Bajo ; No;Exterior
100922012;Bajo ; No;Exterior
108536035;Bajo ; No;Exterior
108552012;Bajo ; No;Exterior
99435463;Bajo ; No;Exterior
108669328;Bajo ; No;Exterior
108408638;Bajo ; No;Exterior
105628152;Bajo ; No;Interior
108645986;Bajo ; No;Exterior
107352844;Bajo ; No;Interior
108502649;Bajo ; No;Exterior
108177328;Bajo ; No;Exterior
108460169;Bajo ; No;Exterior
108599029;Bajo ; No;Exterior
107735992;Bajo ; No;Interior
89750014;Bajo ; No;Exterior
107868057;Bajo ; No;Exterior
108650426;Bajo ; No;Interior
107200315;Bajo ; No;Exterior
106429775;Bajo ; No;Exterior
106794117;Bajo ; No;Exterior
108007663;Bajo ; No;Interior
105761999;Bajo ; No;Interior
108457333;Bajo ; No;Exterior
94827586;Bajo ; No;Interior
104198763;Bajo ; No;Interior
107580020;Bajo ; No;Exterior
95354048;Bajo ; No;Exterior
108518488;Bajo ; No;Interior
94827605;Bajo ; No;Interior
108113333;Bajo ; No;Exterior
103646356;Bajo ; No;Exterior
108593656;Bajo ; No;Exterior
98106310;Bajo ; No;Exterior
108338735;Bajo ; No;Interior
108558726;Bajo ; No;Exterior
108538181;Bajo ; No;Interior
101927541;Bajo ; No;Exterior
107910851;Bajo ; No;Exterior
108363517;Bajo ; No;Interior
108615408;Bajo ; No;Exterior
104770495;Bajo ; No;Exterior
102307102;Bajo ; No;Exterior
106247037;Bajo ; No;Interior
107675179;Bajo ; No;Exterior
108339496;Bajo ; No;Exterior
108020426;Bajo ; No;Exterior
108339428;Bajo ; No;Exterior
104295343;Bajo ; No;Exterior
107301034;Bajo ; No;Interior
106772254;Bajo ; No;Interior
97119354;Bajo ; No;Interior
106903669;Bajo ; No;Exterior
105897165;Bajo ; No;Exterior
101831514;Bajo ; No;Exterior
