id;Planta;Ascensor;EXT-INT
107500794;2; Si;Exterior
108400860;2; Si;Exterior
108111231;2; No;Exterior
107135999;2; Si;Exterior
108101313;2; Si;Exterior
108689065;2; No;Exterior
108284329;2; No;Interior
108410866;2; Si;Exterior
108410804;2; Si;Exterior
107154653;2; Si;Exterior
107863061;2; Si;Exterior
108047376;2; No;Exterior
108602996;2; No;Exterior
108566396;2; No;Interior
108390495;2; Si;Exterior
107120746;2; Si;Exterior
108591779;2; Si;Interior
108099619;2; No;Exterior
108510266;2; No;Interior
106596329;2; Si;Exterior
108691551;2; Si;Exterior
108125093;2; No;Exterior
108475371;2; Si;Exterior
108556395;2; Si;Exterior
108017969;2; Si;Exterior
108509196;2; No;Exterior
107918376;2; No;Exterior
104602957;2; No;Interior
108397754;2; Si;Interior
108318380;2; No;Exterior
107652910;2; No;Exterior
108565910;2; No;Exterior
108665220;2; Si;Exterior
106427884;2; Si;Exterior
106738294;2; Si;Exterior
107538111;2; No;Exterior
108226762;2; Si;Exterior
108384934;2; No;Exterior
107271839;2; Si;Exterior
108653808;2; No;Exterior
108470170;2; No;Exterior
107877380;2; Si;Exterior
108623370;2; Si;Exterior
106776608;2; Si;Exterior
108656674;2; Si;Exterior
108242924;2; Si;Exterior
108475369;2; Si;Exterior
108410845;2; Si;Exterior
108241752;2; Si;Exterior
108668542;2; Si;Exterior
108051263;2; Si;Exterior
108262792;2; Si;Exterior
104876431;2; Si;Exterior
108391850;2; Si;Exterior
108392184;2; Si;Exterior
108663753;2; No;Exterior
106908894;2; Si;Exterior
108666375;2; No;Exterior
105169608;2; Si;Interior
102777765;2; Si;Exterior
108340099;2; Si;Exterior
105209196;2; Si;Interior
105170134;2; Si;Interior
108546398;2; Si;Exterior
108539830;2; Si;Exterior
108134608;2; Si;Exterior
108569001;2; Si;Exterior
108575220;2; Si;Exterior
107917429;2; Si;Exterior
108546931;2; Si;Exterior
108643883;2; Si;Exterior
28704580;2; Si;Interior
108506716;2; Si;Exterior
106484951;2; No;Interior
108010205;2; Si;Exterior
100884505;2; No;Interior
108224920;2; No;Interior
107781452;2; Si;Exterior
108233530;2; Si;Exterior
108437540;2; Si;Exterior
108667514;2; No;Exterior
108234941;2; Si;Exterior
108645863;2; Si;Exterior
108559781;2; Si;Exterior
108294662;2; Si;Exterior
108353636;2; Si;Exterior
108669423;2; Si;Exterior
107668625;2; Si;Exterior
108587424;2; Si;Exterior
108189234;2; Si;Exterior
108581129;2; Si;Exterior
106369522;2; No;Interior
108566475;2; No;Exterior
100163010;2; Si;Exterior
108388944;2; Si;Interior
108363903;2; Si;Exterior
108613815;2; Si;Exterior
105889805;2; Si;Exterior
107309992;2; No;Exterior
108545875;2; No;Exterior
107940991;2; Si;Exterior
108638782;2; Si;Exterior
108678646;2; Si;Exterior
26281606;2; Si;Exterior
93854398;2; No;Exterior
106771787;2; Si;Interior
107963824;2; Si;Exterior
108370963;2; No;Exterior
108070893;2; Si;Exterior
107600056;2; Si;Exterior
108350858;2; Si;Exterior
108260757;2; Si;Exterior
108658284;2; Si;Exterior
108113111;2; No;Exterior
108351901;2; Si;Exterior
108405109;2; Si;Exterior
108405110;2; Si;Exterior
108405156;2; Si;Exterior
107170373;2; Si;Exterior
108658614;2; Si;Exterior
108649691;2; Si;
108652724;2; Si;Exterior
107288466;2; No;Exterior
108435345;2; No;Exterior
108616056;2; Si;Exterior
108516970;2; No;Exterior
107109781;2; Si;Exterior
108514166;2; No;Exterior
104917201;2; No;Exterior
107547489;2; No;Exterior
106355129;2;;
108515300;2; No;Exterior
106177733;2; No;Exterior
106146330;2; No;Exterior
107696403;2; No;Exterior
108285867;2; No;Exterior
105743853;2; Si;Exterior
106015188;2; Si;Exterior
108241687;2; Si;Exterior
106080088;2; Si;Exterior
107730652;2; Si;Exterior
107509450;2; No;Exterior
108621413;2; Si;Exterior
108190716;2; Si;Exterior
108212027;2; No;Exterior
108295644;2; Si;Exterior
107820636;2; Si;Exterior
108597876;2; Si;Exterior
108234841;2; Si;Exterior
107615421;2; Si;Exterior
29703073;2; Si;Exterior
107310276;2; No;Exterior
108645461;2; Si;Exterior
107525333;2; Si;Exterior
107904019;2; No;Exterior
107668700;2; Si;Exterior
108494957;2; Si;Exterior
108453242;2; No;Exterior
108152746;2; Si;Exterior
108173213;2; Si;Exterior
107729989;2; Si;Exterior
107917674;2; Si;Exterior
108349326;2; No;Exterior
108382012;2; No;Exterior
107729705;2; No;Exterior
108282156;2; Si;Exterior
108602305;2; No;Exterior
108211124;2; No;Exterior
106641267;2; Si;Exterior
107679094;2; Si;Exterior
107861521;2; Si;Exterior
108361983;2; No;Exterior
108489366;2;;Exterior
106976541;2; Si;Exterior
107849961;2; Si;Exterior
108382356;2; No;Exterior
105718790;2; Si;Exterior
105718614;2; Si;Exterior
108542002;2; No;Exterior
108630247;2; No;Exterior
108335209;2; Si;Exterior
108515377;2; Si;Exterior
107998663;2; No;Exterior
108566598;2; Si;Exterior
108394909;2; Si;Exterior
108281417;2; Si;Exterior
108238716;2; Si;Exterior
108238702;2; Si;Exterior
108238701;2; Si;Exterior
108238650;2; Si;Exterior
108238700;2; Si;Exterior
108705645;2; No;Exterior
108694183;2; Si;Exterior
108324232;2; Si;Exterior
108703773;2; No;Exterior
107249460;2; Si;Exterior
106584470;2; Si;Exterior
106189458;2; Si;Exterior
106584454;2; Si;Exterior
107665631;2; Si;Exterior
108495827;2; Si;Exterior
108495758;2; Si;Exterior
108263358;2; Si;Exterior
108462267;2; Si;Exterior
108618555;2; Si;Exterior
108144345;2; Si;Exterior
108026915;2; No;Exterior
105675257;2; Si;Exterior
106846881;2; Si;Exterior
108127724;2; Si;Exterior
108445834;2; No;Exterior
108445818;2; No;Exterior
108517070;2; Si;Exterior
108655787;2; Si;Exterior
108239437;2; Si;Exterior
108638054;2; Si;Exterior
108113832;2; Si;Exterior
108113884;2; Si;Exterior
108626665;2; Si;Exterior
107663975;2; Si;Exterior
106231809;2; Si;Exterior
108637815;2; Si;Exterior
108649926;2; No;Exterior
108490431;2; No;Exterior
107663385;2; Si;Exterior
108598819;2; No;Exterior
108089026;2; No;Exterior
108043128;2; No;Exterior
108211911;2; Si;Exterior
107832919;2; Si;Exterior
107520029;2; Si;Exterior
107832915;2; Si;Exterior
94921235;2; Si;Exterior
106556509;2; Si;Exterior
106803647;2; No;Exterior
107846908;2; Si;Exterior
105101147;2; Si;Exterior
105653439;2; Si;Exterior
108197442;3; Si;Exterior
108367251;3; Si;Exterior
108568454;3; Si;Exterior
108617475;3; Si;Exterior
108495428;3; Si;Exterior
107967867;3; Si;Exterior
108293160;3; Si;Exterior
107017604;3; Si;Exterior
108458920;3; Si;Exterior
108401447;3; Si;Interior
107550415;3; Si;Exterior
108533355;3; Si;Exterior
108051186;3; No;Exterior
108009516;3; Si;Exterior
108025788;3; Si;Exterior
108639638;3; Si;Exterior
107828315;3; Si;Exterior
108361180;3; Si;Exterior
108564817;3; Si;Exterior
108627385;3; Si;Exterior
106970345;3; Si;Exterior
107992532;3; Si;Exterior
106535360;3; Si;Exterior
108284892;3; No;Exterior
108567540;3; Si;Interior
108473533;3; Si;Interior
108408656;3; Si;Exterior
107470011;3; Si;Exterior
108391328;3; Si;Exterior
100889639;3; No;Exterior
108590656;3; Si;Exterior
104525205;3; Si;Exterior
108255660;3; No;Exterior
35611636;3; Si;Exterior
108366390;3; No;Exterior
107355812;3; Si;Exterior
108366976;3; Si;Exterior
107918668;3; No;Interior
108224609;3; No;Exterior
100067948;3; No;Exterior
106971624;3; Si;Exterior
108219197;3; Si;Exterior
102552641;3; Si;Exterior
102608307;3; Si;Exterior
107887856;3; Si;Exterior
108638114;3; Si;Exterior
107176242;3; Si;Interior
108646330;3; No;Exterior
2062849;3; No;Exterior
108275682;3; Si;Interior
105356252;3; No;Exterior
108606484;3; Si;Interior
102108438;3; Si;Exterior
102101515;3; Si;Exterior
108252883;3; Si;Exterior
108253008;3; Si;Exterior
103586820;3; No;Exterior
108599698;3; No;Exterior
108580638;3; No;Interior
108453205;3; Si;Interior
108463438;3; Si;Interior
107936756;3; No;Interior
107449357;3; No;Exterior
108215828;3; Si;Interior
107557921;3; No;Exterior
105336648;3; No;Exterior
107968067;3; Si;Exterior
108608936;3; No;Interior
108335051;3; No;Exterior
107017586;3; Si;Exterior
108081936;3; Si;Exterior
108414722;3; Si;Interior
105284032;3; Si;Exterior
108042431;3; Si;
107959477;3; Si;Exterior
108253953;3; Si;Exterior
108458545;3; Si;Interior
107262709;3; Si;Exterior
107597800;3; Si;Exterior
107731478;3; Si;Exterior
102012992;3; Si;Exterior
85812735;3; No;Interior
108359960;3; Si;Interior
107940784;3; Si;Exterior
108600360;3; Si;Exterior
93564315;3; No;Exterior
108602372;3; No;Interior
108620419;3; Si;Exterior
108235594;3; Si;Interior
108316470;3; Si;Exterior
108423972;3; Si;Interior
106027178;3; Si;Exterior
105360066;3; No;Exterior
108275922;3; No;Exterior
108326592;3; Si;Interior
108477811;3; Si;Interior
106741954;3; Si;Exterior
107913631;3; Si;Interior
92040036;3; Si;Exterior
105362922;3; Si;Exterior
108105457;3; Si;Interior
108591962;3; No;Exterior
108425572;3; No;Exterior
108556036;3; Si;Exterior
88624226;3; No;Exterior
92114729;3; Si;Exterior
108411048;3; Si;Interior
107695777;3; Si;Exterior
108100877;3; No;Exterior
108424151;3; No;Exterior
108011270;3; Si;Exterior
108406039;3; Si;Interior
108083062;3; Si;Exterior
108637426;3; Si;Exterior
108221458;3; Si;Exterior
108648508;3; No;Exterior
107811870;3; No;Interior
108605986;3; No;Exterior
108030862;3; Si;Exterior
107491407;3; Si;Exterior
107491364;3; Si;Interior
107491345;3; Si;Exterior
107447562;3; Si;Exterior
107491363;3; Si;Interior
107291290;3; Si;Exterior
108482470;3; Si;Exterior
101473635;3; Si;Exterior
107470190;3; Si;Exterior
108642623;3; No;Exterior
105580539;3; Si;Interior
108540806;3; Si;Exterior
98630156;3; Si;Exterior
108639052;3; Si;Exterior
107939578;3; Si;Exterior
107944043;3; Si;Exterior
106543223;3; No;Interior
108309972;3; No;Interior
107944077;3; Si;Exterior
108243018;3; No;Exterior
107881618;3; No;Interior
108234365;3; Si;Interior
106235267;3; No;Exterior
108612861;3; Si;Exterior
100932241;3; Si;Exterior
106238704;3; No;Exterior
106577260;3; Si;Exterior
106394045;3; Si;Exterior
106598225;3; Si;Exterior
108472249;3; Si;Exterior
91265240;3; Si;Exterior
108589841;3; Si;Exterior
108573442;3; Si;Exterior
101209592;3; Si;Exterior
108403863;3; Si;Exterior
103160721;3; Si;Interior
105358205;3; Si;Exterior
107615214;3; Si;Exterior
106069422;3; No;Exterior
107615008;3; Si;Exterior
108613395;3; Si;Exterior
108470007;3; No;Interior
107038138;3; Si;Exterior
108618848;3; Si;Exterior
97396480;3; Si;Exterior
108396368;3; Si;Exterior
108003522;3; Si;Interior
104918329;3; Si;Exterior
106966806;3; Si;Exterior
107970698;3; Si;Exterior
108542267;3; Si;Exterior
108418546;3; Si;Interior
108144351;3; Si;Exterior
107714984;3; Si;Exterior
108010251;3; No;Exterior
108599392;3; Si;Exterior
108434588;3; Si;Exterior
108387672;3; Si;Exterior
107991494;3; Si;Interior
107030288;3; Si;Exterior
108538898;3; Si;Exterior
107789718;3; Si;Exterior
108537297;3; Si;Exterior
108217932;3; Si;Exterior
106139309;3; Si;Exterior
108426999;3; Si;Exterior
106893158;3; Si;Exterior
108518405;3; Si;Exterior
106184822;3; Si;Interior
108499445;3; Si;Exterior
108009866;3; Si;Exterior
108450275;3; Si;Exterior
108590249;3; Si;Exterior
108449864;3; Si;Exterior
107436106;3; Si;Interior
108221258;3; No;Exterior
107826848;3; Si;Exterior
108588084;3; Si;Exterior
108277262;3; Si;Exterior
108593394;3; Si;Exterior
108261042;3; Si;Exterior
108575036;3; Si;Exterior
108462777;3; Si;Exterior
99931876;3; Si;Exterior
108108918;3; Si;Exterior
108053151;3; Si;Exterior
107696272;3; No;Exterior
106634282;3; Si;Exterior
108493228;3; Si;Exterior
100600523;3; Si;Exterior
107237721;3; Si;Exterior
108431228;3; Si;Exterior
107556123;3; Si;Exterior
104613472;3; Si;Exterior
98249348;3; Si;Exterior
107233356;3; Si;Exterior
105179556;3; Si;Exterior
108403417;3; Si;Exterior
108295711;3; Si;Exterior
108002269;3; Si;Exterior
108352054;3; Si;Exterior
106898981;3; Si;Exterior
108603128;3; Si;Exterior
108397255;3; Si;Exterior
108407198;3; Si;Exterior
108633462;3; Si;Exterior
108317478;3; Si;Exterior
107739828;3; Si;Exterior
107784622;3; Si;Exterior
108080949;3; Si;Exterior
106788536;3; No;Exterior
108583573;3; Si;
108519467;3; Si;Exterior
108046046;3; Si;Exterior
107661973;3; Si;Exterior
107730462;3; Si;Exterior
107731386;3; Si;Exterior
107663332;3; Si;Exterior
108124462;3; Si;Exterior
106507787;3; Si;Exterior
108446157;3; Si;Exterior
107722920;3; Si;Exterior
107975874;3; Si;Exterior
107801936;3; Si;Exterior
108440411;3; Si;Interior
108474584;3; Si;Interior
108294310;3; No;Interior
105190164;3; Si;Exterior
107555281;3; No;Exterior
107791859;3; Si;Interior
108560632;3; Si;Exterior
107381526;3; Si;Exterior
107797976;3; Si;Exterior
108358496;3; No;Exterior
108077951;3; No;Interior
107677048;3; Si;Exterior
107902294;3; Si;Exterior
108497748;3; Si;Exterior
107290228;3; Si;Interior
106995308;3; Si;Exterior
106664982;3; Si;Exterior
102853614;3; Si;Exterior
108352120;3; Si;Exterior
107739848;3; Si;Exterior
106986951;3; Si;Exterior
108634621;3; Si;Interior
108607648;3; Si;Exterior
104067279;3; Si;Exterior
106703268;3; No;Exterior
108333283;3; Si;Exterior
105432537;3; Si;Exterior
107679069;3; Si;Exterior
108568752;3; Si;Exterior
105110105;3; Si;Exterior
107075884;3; Si;Interior
108611856;3; Si;Exterior
101483989;3; Si;Exterior
107615601;3; Si;Exterior
108026500;3; Si;Exterior
108304248;3; Si;Exterior
107665403;3; Si;Exterior
107992326;3; Si;Exterior
108387795;3; Si;Interior
108002903;3; Si;Exterior
107985858;3; Si;Exterior
107842450;3; Si;Exterior
108499254;3; Si;Exterior
108121824;3; Si;Exterior
108217192;3; Si;Exterior
108532578;3; No;Exterior
108513537;3; Si;Exterior
102955712;3; Si;Exterior
103313320;3; Si;Exterior
103444351;3; Si;Exterior
108111713;3; Si;Interior
106544767;3; Si;Exterior
108440516;3; Si;Exterior
106524479;3; Si;Exterior
108530316;3; Si;Exterior
108587339;3; Si;Exterior
107638897;3; Si;Exterior
108077394;3; Si;Exterior
108464755;3; Si;Exterior
107634581;3; Si;Exterior
108199626;3; Si;Exterior
104933446;3; Si;Exterior
104456430;3; Si;Exterior
107868487;3; Si;Exterior
108111221;3; Si;Exterior
108467856;3; Si;Exterior
108383808;3; Si;Exterior
107643918;3; Si;Exterior
108613577;3; Si;Exterior
107596809;3; Si;Exterior
105286630;3; Si;Interior
107676969;3; Si;Exterior
106557741;3; Si;Exterior
108508282;3; Si;Exterior
105515718;3; Si;Exterior
107751183;3; Si;Exterior
108323002;3; Si;Exterior
108539622;3; Si;Exterior
108560067;3; Si;Exterior
108448392;3; Si;Exterior
108117750;3; Si;Exterior
108632336;3; Si;Exterior
107897266;3; Si;Exterior
108516885;3; Si;Exterior
108395445;3; No;Exterior
107838610;3; Si;Exterior
106919969;3; Si;Exterior
106632814;3; Si;Exterior
106004197;3; Si;Exterior
108170345;3; Si;Exterior
107470603;3; Si;Exterior
108282648;3; Si;Exterior
107389149;3; Si;Exterior
108423909;3; Si;Exterior
108312527;3; Si;Exterior
107407411;3; Si;Exterior
107790989;3; Si;Exterior
108498848;3; Si;Exterior
107006244;3; Si;Exterior
106846077;3; Si;Exterior
107962496;3; Si;Exterior
107472246;3; Si;Exterior
105241597;3; Si;Exterior
107975978;3; Si;Interior
108466455;3; Si;Exterior
106969492;3; Si;Exterior
108172577;3; Si;Interior
108510361;3; Si;Exterior
108632075;3; Si;Exterior
107259098;3; Si;Exterior
108221133;3; Si;Interior
108602947;3; Si;Exterior
108363162;3; Si;Exterior
107832379;3; Si;Exterior
108631097;3; Si;Exterior
108410092;3; Si;Exterior
108098721;3; Si;Exterior
107438940;3; Si;Exterior
108521001;3; Si;Exterior
108627225;3; Si;Exterior
104336846;3; Si;Exterior
108396970;3; Si;Exterior
108238895;3; No;Interior
107533368;3; Si;Exterior
108546547;3; Si;Exterior
108272775;3; Si;Exterior
108505415;3; Si;Exterior
107830095;3; Si;Exterior
108338473;3; No;Exterior
108579987;3; Si;Exterior
108095981;3; No;Interior
107960887;3; Si;Exterior
108316650;3; Si;Exterior
108519818;3; Si;Interior
106053878;3; Si;Exterior
108316752;3; Si;Exterior
107851296;3; Si;Exterior
108150111;3; Si;Exterior
107385248;3; Si;Exterior
108125532;3; Si;Exterior
107867133;3; Si;Exterior
107329064;3; Si;Exterior
108349250;3; Si;Exterior
108349294;3; Si;Exterior
108527445;3; Si;Exterior
105473438;3; Si;Exterior
107488864;3; Si;Exterior
108569023;3; Si;Exterior
107724431;3; Si;Exterior
107329062;3; Si;Exterior
107329024;3; Si;Exterior
108645116;3; Si;Exterior
108044476;3; Si;Exterior
108381871;3; Si;Exterior
108381835;3; Si;Exterior
108467600;3; No;Exterior
108526735;3; Si;Exterior
108389219;3; Si;Exterior
107520325;3; No;Exterior
107120203;3; Si;Exterior
108538235;3; Si;Exterior
104303328;3; Si;Exterior
105719369;3; Si;Exterior
108024439;3; Si;Exterior
108186603;3; Si;Exterior
107880897;3; Si;Exterior
108209828;3; Si;Exterior
108242276;3; Si;Exterior
101126503;3; Si;Exterior
108422988;3; Si;Exterior
108475951;3; Si;Exterior
108497857;3; No;Exterior
107628378;3; Si;Exterior
107977871;3; Si;Exterior
108639616;3; Si;Exterior
108360081;3; Si;Exterior
108314763;3; Si;Exterior
108034549;3; Si;Exterior
108485006;3; Si;Interior
108316909;3; Si;Interior
108541595;3; Si;Exterior
108397366;3; Si;Exterior
108261376;3; Si;Exterior
108636933;3; Si;Interior
108571519;3; Si;Interior
108522277;3; Si;Interior
108462099;3; Si;Interior
108170062;3; Si;Exterior
106275432;3; Si;Exterior
107398072;3; Si;Exterior
108425310;3; Si;Exterior
107597136;3; Si;Exterior
102437907;3; Si;Exterior
108186640;3; Si;Interior
108430644;3; Si;Exterior
108386733;3; No;Interior
107892087;3; Si;Interior
108079525;3; Si;Exterior
108424859;3; Si;Exterior
103009045;3; Si;Exterior
108233051;3; Si;Exterior
103325177;3; Si;Exterior
108357735;3; Si;Exterior
103325176;3; Si;Exterior
99555222;3; Si;Exterior
108631654;3; Si;Exterior
106893297;3; Si;Exterior
108191401;3; Si;Exterior
108364812;3; Si;Exterior
107895682;3; Si;
108283657;3; Si;Exterior
108416160;3; Si;Exterior
108519040;3; Si;Exterior
106483093;3; Si;Exterior
107182124;3; Si;Exterior
106167991;3; Si;Exterior
107168869;3; Si;Exterior
108088929;3; Si;Exterior
108366853;3; Si;Interior
108602889;3; Si;Interior
108336236;3; Si;Exterior
107520669;3; Si;Exterior
107216060;3; Si;Exterior
108532720;3; Si;Exterior
108052793;3; Si;Exterior
108374375;3; Si;Interior
108413089;3; Si;Exterior
108121842;3; Si;Exterior
107887720;3; Si;Exterior
107545416;3; Si;Exterior
105431824;3; Si;Exterior
104499449;3; Si;Exterior
105122568;3; Si;Exterior
106716663;3; Si;Exterior
107615440;3; Si;Exterior
108389636;3; Si;Interior
108371481;3; Si;Exterior
107179382;3; Si;Exterior
100421542;3; Si;Exterior
106461007;3; Si;Exterior
108460343;3; Si;Interior
108145744;3; Si;Interior
105580949;3; Si;Exterior
108265636;3; Si;Exterior
107796776;3; Si;Interior
108365190;3; Si;Exterior
108143647;3; Si;Exterior
107750458;3; Si;Interior
107975856;3; Si;Exterior
108406176;3; Si;Exterior
106875409;3; No;Exterior
108090365;3; Si;Interior
107446603;3; Si;Exterior
108321387;3; Si;Interior
108531592;3; Si;Interior
107472690;3; Si;Exterior
108194311;3; Si;Exterior
107421211;3; Si;Exterior
108253278;3; Si;Exterior
107980354;3; Si;Exterior
108334477;3; Si;Exterior
94224344;3; Si;Exterior
108397957;3; Si;Exterior
82356922;3; Si;Exterior
91030567;3; Si;Interior
108290108;3; Si;Exterior
107453752;3; Si;Exterior
108606552;3; Si;Exterior
108634511;3; Si;Interior
107829413;3; Si;Exterior
106203223;3; Si;Exterior
106327386;3; Si;Exterior
108598287;3; Si;Exterior
108338200;3; Si;Exterior
108392446;3; Si;Exterior
106131078;3; Si;Exterior
108528698;3; Si;Interior
108463067;3; Si;Exterior
108318447;3; Si;Exterior
108463336;3; Si;Exterior
105702803;3; Si;Exterior
108009882;3; Si;Exterior
107997315;3; Si;Exterior
108008276;3; Si;Exterior
107418957;3; Si;Exterior
108059855;3; Si;Exterior
108453433;3; Si;Exterior
103427642;3; Si;Exterior
107627651;3; Si;Exterior
106785405;3; Si;Exterior
108121065;3; Si;Interior
105692944;3; Si;Exterior
108557093;3; Si;Exterior
107190526;3; Si;Exterior
108419349;3; Si;Interior
108194179;3; Si;Exterior
108456797;3; Si;Interior
105899215;3; Si;Exterior
1746044;3; Si;Interior
108285563;3; Si;Exterior
108264926;3; Si;Exterior
108597211;3; Si;Exterior
104583804;3; Si;Exterior
108611075;3; Si;Exterior
104830815;3; Si;Exterior
106350283;3; Si;Exterior
107557748;3; Si;Exterior
107210407;3; Si;Exterior
100891650;3; Si;Interior
107522539;3; Si;Exterior
106967582;3; Si;Exterior
103059705;3; Si;Exterior
107679786;3; Si;Exterior
108631671;3; Si;Interior
107176976;3; Si;Exterior
108494109;3; Si;Exterior
108638486;3; Si;Interior
35797425;3; Si;Exterior
108423751;3; Si;Exterior
107790896;3; Si;Exterior
107354560;3; No;Exterior
108591089;3; Si;Exterior
104499286;3; Si;Exterior
104499280;3; Si;Exterior
106738223;3; Si;Interior
107679906;3; Si;Exterior
108428998;3; Si;Exterior
108428985;3; Si;Exterior
108001750;3; Si;Exterior
106477206;3; Si;Exterior
108628026;3; Si;Exterior
107823841;3; Si;Exterior
108630278;3; Si;Exterior
108641363;3; Si;Exterior
108611680;3; Si;Exterior
108637834;3; Si;Exterior
108376817;3; Si;Interior
108481768;3; Si;Exterior
104907252;3; Si;Exterior
104907403;3; Si;Exterior
108502858;3; Si;Exterior
107990849;3; Si;Exterior
100440250;3; Si;Interior
108530814;3; Si;Exterior
107183492;3; Si;Exterior
105614977;3; Si;Exterior
107009467;3; Si;Exterior
108427462;3; Si;Exterior
100624430;3; Si;Exterior
107767574;3; Si;Exterior
103241452;3; Si;Exterior
107950390;3; Si;Exterior
107358266;3; Si;Exterior
108085469;3; Si;Exterior
101193360;3; Si;Exterior
104564764;3; Si;Exterior
107533578;3; Si;Interior
108525494;3; Si;Exterior
102905886;3; Si;Exterior
107408786;3; Si;Exterior
108594943;3; Si;Exterior
108445959;3; Si;Exterior
108445725;3; Si;Exterior
107849939;3; Si;Interior
107829779;3; Si;Exterior
81720192;3; Si;Exterior
81900004;3; Si;Exterior
108369710;3; Si;Exterior
106690616;3; Si;Exterior
107033258;3; Si;Exterior
108284282;3; Si;Interior
107686824;3; Si;Interior
108369934;3; Si;Interior
107143416;3; Si;Exterior
108472465;3; Si;Exterior
107966052;3; Si;Exterior
108145439;3; Si;Exterior
107643845;3; No;Interior
108494665;3; No;Exterior
107928208;3; Si;Exterior
108666804;3; Si;Exterior
107835175;3; Si;Exterior
108566557;3; No;Exterior
108392030;3; Si;Exterior
108586671;3; Si;Exterior
108430444;3; No;Exterior
108263690;3; No;Exterior
107735693;3; Si;Exterior
107640011;3; Si;Exterior
107900255;3; Si;Exterior
108024189;3; No;Exterior
107510332;3; Si;Exterior
108007239;3; No;Interior
108163174;3; No;Exterior
108225774;3; No;Exterior
107541398;3; Si;Exterior
108668472;3; Si;Exterior
108643968;3; No;Interior
107964801;3; Si;Interior
108630739;3; Si;Exterior
25265937;3; No;Exterior
107825300;3; Si;Exterior
107175083;3; Si;Exterior
107900247;3; Si;Exterior
108702615;3; No;Interior
108632555;3; Si;Exterior
108410812;3; Si;Exterior
102270928;3; Si;Exterior
102022016;3; Si;Exterior
108392204;3; Si;Exterior
108096303;3; No;Exterior
108391897;3; Si;Exterior
106908854;3; Si;Exterior
108563573;3; Si;Exterior
108429155;3; Si;Exterior
107783779;3; Si;Exterior
108445794;3; No;Exterior
108214983;3; No;Exterior
108396447;3; Si;Exterior
108684558;3; No;Exterior
108687939;3; Si;Exterior
88856233;3; No;Exterior
107865836;3; Si;Exterior
108174078;3; Si;Exterior
106347152;3; Si;Exterior
108098679;3; No;Exterior
108579014;3; Si;Exterior
108576228;3; Si;Exterior
108033206;3; No;Exterior
108312160;3; Si;Exterior
108379432;3; Si;Exterior
107032266;3; Si;Exterior
108677150;3; Si;Exterior
108674075;3; Si;Exterior
108338263;3; No;Exterior
106489051;3; Si;Exterior
108668193;3; Si;Exterior
108663608;3; Si;Exterior
106401642;3; Si;Exterior
108199873;3; Si;Exterior
108529515;3; Si;Exterior
108649197;3; No;Exterior
108600561;3; Si;Exterior
108503745;3; Si;Exterior
98872535;3; No;Exterior
107065178;3; Si;Exterior
108262906;3; Si;Exterior
108660934;3; Si;Exterior
108595282;3; Si;Exterior
1867745;3; No;Exterior
101497605;3; Si;Exterior
108627312;3; Si;Exterior
108312472;3; Si;Exterior
107055157;3; No;Exterior
106536464;3; Si;Interior
107352919;3; Si;Exterior
107946654;3; Si;Exterior
108473595;3; No;Exterior
108247584;3; No;Interior
108372468;3; No;Exterior
107632253;3; No;Exterior
106907759;3; No;Exterior
108640817;3; Si;Exterior
108429021;3; No;Exterior
104806947;3; No;Interior
108494076;3; Si;Exterior
107170213;3; Si;Exterior
108653448;3; Si;Exterior
104288358;3; No;Exterior
108280706;3; Si;Exterior
108583340;3; Si;Exterior
108277256;3; Si;Exterior
107902941;3; Si;Exterior
108517450;3; No;Exterior
108517135;3; No;Exterior
107199021;3; No;Exterior
108113142;3; Si;Exterior
107578602;3; Si;Exterior
108515081;3; No;Exterior
107568611;3; Si;Exterior
108413760;3; No;Exterior
106006394;3; Si;Exterior
104628019;3; Si;Exterior
108460470;3; Si;Exterior
106987049;3; Si;Exterior
106199583;3; Si;Exterior
105249771;3; Si;Exterior
106943389;3; Si;Exterior
108590494;3; Si;Exterior
106958024;3; Si;Exterior
106878162;3; Si;Exterior
106959077;3; Si;Exterior
106895245;3; Si;Exterior
108622835;3; Si;Exterior
108517615;3; Si;Exterior
108248824;3; Si;Exterior
106687951;3; Si;Exterior
108458807;3; Si;Exterior
108376676;3; No;Exterior
107244636;3; No;Exterior
108632766;3; No;Exterior
107905379;3; Si;Exterior
106861524;3; No;Exterior
108105621;3; No;Exterior
108541245;3; No;Exterior
108221383;3; Si;Interior
108662296;3; No;Exterior
108169978;3; Si;Interior
105980332;3; Si;Exterior
106082292;3; Si;Exterior
108251074;3; Si;Exterior
106391713;3; Si;Exterior
108653609;3; Si;Exterior
108559267;3; Si;Exterior
108559258;3; Si;Exterior
108621208;3; Si;Exterior
108664581;3; Si;Exterior
108556359;3; Si;Exterior
106395350;3; Si;Exterior
106470423;3; Si;Exterior
108693156;3; Si;Exterior
108495814;3; Si;Exterior
104983350;3; Si;Exterior
108324753;3; Si;Exterior
107776793;3; Si;Exterior
108027723;3; Si;Exterior
108607672;3; No;Exterior
108605522;3; Si;Exterior
106906676;3; Si;Exterior
108452888;3; Si;Exterior
108602655;3; No;Exterior
108104429;3; Si;Exterior
106905530;3; Si;Exterior
107193235;3; Si;Exterior
108524954;3; Si;Exterior
107985906;3; Si;Exterior
106347350;3; Si;Exterior
108487495;3; No;Exterior
108652301;3; Si;Exterior
104953341;3; Si;Exterior
